id,genres,title,overview,keywords,popularity,cast,crew,production_companies,runtime,release_year
2207,"['Action', 'Adventure', 'Crime', 'Thriller']",16 Blocks,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.","['mission of murder', 'male bonding', 'doing the right thing', 'people change']",32.31022,"Bruce Willis (Jack Mosley), Yasiin Bey (Eddie Bunker), David Morse (Frank Nugent), Jenna Stern (Diane Mosley), David Zayas (Robert Torres)",Richard Donner,"Donners' Company, Cheyenne Enterprises, Alcon Entertainment",105.0,2006
9381,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Babylon A.D.,"In Babylon A.D Vin Diesel stars as a veteran-turned-mercenary who is hired to deliver a package from the ravages of post-apocalyptic Eastern Europe to a destination in the teeming megalopolis of New York City. The ""package"" is a mysterious young woman with a secret.","['submarine', 'baby', 'secret', 'future', 'mercenary', 'prosecution', 'protection', 'dystopia', 'moral conflict', 'smuggling', 'vision', 'pregnant', 'cyberpunk', 'sect']",27.568194,"Vin Diesel (Toorop), Michelle Yeoh (Schwester Rebecca), Mélanie Thierry (Aurora), Lambert Wilson (Darquandier), Charlotte Rampling (Hohepriesterin)",Mathieu Kassovitz,"StudioCanal, M6 Films, Canal+",101.0,2008
9625,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",The Glimmer Man,"A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.","['secret agent', 'past', 'cop', 'series of murders', 'homicide detective']",6.250282,"Steven Seagal (Lt. Jack Cole), Keenen Ivory Wayans (Det. Jim Campbell), Bob Gunton (Frank Deverell), Brian Cox (Mr. Smith), Michelle Johnson (Jessica Cole)",John Gray,"Warner Bros., Seagal/Nasso Productions",92.0,1996
9304,"['Comedy', 'Fantasy', 'Science Fiction']",Multiplicity,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.","['clone', 'mistake in person', 'cloning', 'experiment gone wrong', 'construction']",11.120344,"Michael Keaton (Doug Kinney), Andie MacDowell (Laura Kinney), Harris Yulin (Leeds), Eugene Levy (Vic), Zack Duhame (Zack Kinney)",Harold Ramis,Columbia Pictures Corporation,117.0,1996
20856,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Aliens in the Attic,"It's summer vacation, but the Pearson family kids are stuck at a boring lake house with their nerdy parents. That is until feisty, little, green aliens crash-land on the roof, with plans to conquer the house AND Earth! Using only their wits, courage and video game-playing skills, the youngsters must band together to defeat the aliens and save the world - but the toughest part might be keeping the whole thing a secret from their parents! Featuring an all-star cast including Ashley Tisdale, Andy Richter, Kevin Nealon, Tim Meadows and Doris Roberts, Aliens In The Attic is the most fun you can have on this planet!","['alien', 'comedy', 'duringcreditsstinger', 'beforecreditsstinger', 'live action and animation']",13.707183,"Carter Jenkins (Tom Pearson), Austin Butler (Jake Pearson), Kevin Nealon (Stuart Pearson), Robert Hoffman (Ricky Dillman), Doris Roberts (Rose Pearson)",John Schultz,"Twentieth Century Fox Film Corporation, Regency Enterprises, Josephson Entertainment",86.0,2009
5955,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Pledge,A police chief about to retire pledges to help a woman find her daughter's killer. Based on a story by Swiss writer Friedrich Dürrenmatt.,"['promise', 'murder', 'drawing', 'porcupine', 'pledge', 'retirement party', 'criminal profile']",12.495436,"Jack Nicholson (Jerry Black), Aaron Eckhart (Stan Krolak), Helen Mirren (Doctor), Robin Wright (Lori), Vanessa Redgrave (Annalise Hansen)",Sean Penn,"Epsilon Motion Pictures, Franchise Pictures, Morgan Creek Productions",123.0,2001
9899,"['Comedy', 'Music']",The Producers,"After putting together another Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show.","['cheating', 'adolf hitler', 'success', 'music', 'blonde', 'funny nazi', 'producer', 'broadway musical', 'aftercreditsstinger', 'woman director']",6.803965,"Matthew Broderick (Leo Bloom), Uma Thurman (Ulla), Will Ferrell (Franz Liebkind), Eileen Essell (Hold Me-Touch Me), Gary Beach (Roger DeBris)",Susan Stroman,"Sony Pictures, Gaumont Columbia Tristar Films",134.0,2005
9826,"['Adventure', 'Action']",The Phantom,The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.,"['secret identity', 'gold', 'gangster boss', 'phantom', 'silver', 'power', 'battle for power', 'jade', 'based on comic book', 'jungle', 'masked hero', 'crystal skull']",9.025236,"Billy Zane (The Phantom / Kit Walker), Kristy Swanson (Diana Palmer), Treat Williams (Xander Drax), Catherine Zeta-Jones (Sala), James Remar (Quill)",Simon Wincer,"Paramount Pictures, Village Roadshow Pictures, The Ladd Company",100.0,1996
21355,"['Drama', 'Romance', 'Western']",All the Pretty Horses,"The year is 1949. A young Texan named John Grady finds himself without a home after his mother sells the ranch where he has spent his entire life. Lured south of the border by the romance of cowboy life and the promise of a fresh start, Cole and his pal embark on an adventure that will test their resilience, define their maturity, and change their lives forever.","['dancing', 'chess', 'prisoner', 'coffin', 'wrong accusal', 'ranch', 'airplane', 'beating', 'jail', 'rifle', 'corpse', 'lasso', 'cautery']",7.524671,"Matt Damon (John Grady Cole), Henry Thomas (Lacey Rawlins), Penélope Cruz (Alejandra), Sam Shepard (J.C. Franklin), Robert Patrick (Cole)",Billy Bob Thornton,"Columbia Pictures, Miramax Films",117.0,2000
10858,"['History', 'Drama']",Nixon,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within. Spanning his troubled boyhood in California to the shocking Watergate scandal that would end his presidency.","['usa president', 'presidential election', 'watergate scandal', 'biography', 'government', 'historical figure']",3.770161,"Anthony Hopkins (Richard Nixon), Joan Allen (Pat Nixon), Powers Boothe (Alexander Haig), Ed Harris (E. Howard Hunt), Bob Hoskins (J. Edgar Hoover)",Oliver Stone,"Hollywood Pictures, Cinergi Pictures Entertainment",192.0,1995
11439,"['Thriller', 'Mystery']",The Ghost Writer,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.","['london england', 'cia', 'war crimes', 'tony blair', 'author']",21.118196,"Ewan McGregor (The Ghost), Pierce Brosnan (Adam Lang), Jon Bernthal (Rick Ricardelli), Kim Cattrall (Amelia), Tom Wilkinson (Paul Emmett)",Roman Polanski,"Studio Babelsberg, Runteam Ltd., R.P. Productions",128.0,2010
9457,"['Adventure', 'Action', 'Horror', 'Science Fiction']",Deep Rising,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.","['ocean liner', 'sea monster', 'jewel heist', 'armed robbery']",6.513856,"Treat Williams (John Finnegan), Famke Janssen (Trillian St. James), Anthony Heald (Simon Canton), Kevin J. O'Connor (Joey Pantucci), Una Damon (Leila)",Stephen Sommers,"Hollywood Pictures, Cinergi Pictures Entertainment, Calimari Productions",106.0,1998
12412,"['Drama', 'War']",Miracle at St. Anna,"Miracle at St. Anna chronicles the story of four American soldiers who are members of the all-black 92nd ""Buffalo Soldier"" Division stationed in Tuscany, Italy during World War II.","['black people', 'world war ii', 'toscana', 'village', 'soldier', 'partisan']",11.387408,"Derek Luke (2nd Staff Sergeant Aubrey Stamps), Michael Ealy (Sergeant Bishop Cummings), Laz Alonso (Corporal Hector Negron), John Turturro (Detective Antonio Ri), Valentina Cervi (Renata)",Spike Lee,"Rai Cinema, 40 Acres & A Mule Filmworks, Touchstone Pictures",160.0,2008
1494,"['Action', 'Drama', 'Fantasy']",Curse of the Golden Flower,"During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.","['poison', 'china', 'martial arts', 'swordplay', 'fight', 'toxication', 'secret society', 'passion', 'planned murder', 'power', 'palace', 'plan', 'battle for power', 'tang dynasty', 'pomp', 'conspiracy of murder', 'heir to the throne', 'marriage crisis', 'secret love']",9.950505,"Chow Yun-fat (Emperor Ping), Gong Li (Empress Phoenix), Jay Chou (Prince Zhai), Liu Ye (Crown Prince Wan), Qin Jun-Jie (Prince Yu)",Zhang Yimou,Beijing New Picture Film Co. Ltd.,114.0,2006
13184,"['Action', 'Crime', 'Thriller']",Bangkok Dangerous,"When carrying out a hit, assassin Joe (Cage) always makes use of the knowledge of the local population. On arriving in Bangkok, Joe meets street kid Kong and he becomes his primary aide. But when Kong is nearly killed, he asks Joe to train him up in the deadly arts and unwittingly becomes a target of a band of killers.","['assassin', 'asia', 'gun', 'deaf-mute', 'hitman', 'bangkok', 'thailand', 'strip club', 'apprentice', 'video surveillance', 'remake', 'murder', 'betrayal', 'mafia', 'shootout', 'boat chase', 'explosion', 'foot chase', 'killer', 'gunshot', 'flashback', 'motorcycle chase', 'crisis of conscience']",14.813057,"Nicolas Cage (Joe), Shahkrit Yamnarm (Kong), Charlie Yeung (Fon), Panward Hemmanee (Aom), Nirattisai Kaljaruek (Surat)","Danny Pang, Oxide Pang Chun","Virtual Studios, Initial Entertainment Group, Saturn Films",99.0,2008
2185,"['Action', 'Comedy', 'Thriller']",Big Trouble,"The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""",['gadfly'],5.201688,"Tim Allen (Eliot Arnold), Rene Russo (Anna Herk), Patrick Warburton (Officer Walter Kramitz), Ben Foster (Matt Arnold), Zooey Deschanel (Jenny Herk)",Barry Sonnenfeld,Touchstone Pictures,85.0,2002
6639,"['Drama', 'Romance']",Love in the Time of Cholera,"In Colombia just after the Great War, an old man falls from a ladder; dying, he professes great love for his wife. After the funeral, a man calls on the widow - she dismisses him angrily. Flash back more than 50 years to the day Florentino Ariza, a telegraph boy, falls in love with Fermina Daza, the daughter of a mule trader.","['sex', 'marriage proposal', 'new love', 'colombia', 'letter', 'love letter', 'dying and death', 'ship', 'marriage', 'cholera', 'teacher', 'principal', 'doctor', 'extramarital affair', 'emotions']",5.361699,"Javier Bardem (Florentino Ariza), Unax Ugalde (junger Florentino), Benjamin Bratt (Juvenal Urbino), Catalina Sandino Moreno (Hildebranda Sanchez), Héctor Elizondo (Don Leo)",Mike Newell,"New Line Cinema, Grosvenor Park Media Ltd.",139.0,2007
38153,"['Action', 'Thriller']",Shadow Conspiracy,"Bobby Bishop (Sheen) is a special assistant to the President of the United States. Accidentally, he meets his friend professor Pochenko on the street. Pochenko has time to tell Bishop about some conspiracy in the White House but then immediately gets killed by an assassin. Now bad guys are after Bobby as the only man who knows about a plot. Bishop must now not only survive, but to stop the conspirators from achieving their goal. And he doesn't know whom to trust.",[],3.848893,"Charlie Sheen (Bobby Bishop), Donald Sutherland (Jacob Conrad), Linda Hamilton (Amanda Givens), Stephen Lang (The Agent), Nicholas Turturro (Grasso)",George P. Cosmatos,"Hollywood Pictures, Cinergi Pictures Entertainment",103.0,1997
58233,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']",Johnny English Reborn,"The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.","['buddhist monk', 'cooking', 'prime minister', 'kitchen', 'secret agent', 'sequel', 'mind control', 'james bond spoof', 'incompetence', 'female boss', 'klutz', 'aftercreditsstinger', 'assassination attempt']",35.6585,"Rowan Atkinson (Johnny English), Dominic West (Simon Ambrose), Gillian Anderson (Pamela Thornton (aka. Pegasus: Head of MI7)), Rosamund Pike (Kate Sumner), Daniel Kaluuya (Colin Tucker)",Oliver Parker,Universal Pictures,101.0,2011
116977,"['Animation', 'Action', 'Comedy', 'Family']",Foodfight!,"Dex, a superdog sleuth, is the law of the land when the world's most recognized brands take on the forces of evil and the devilish Brand X.","['supermarket', 'fight', 'product placement', 'computer animation', 'food']",5.258726,"Charlie Sheen (Dex Dogtective), Wayne Brady (Daredevil Dan), Hilary Duff (Sunshine Goodness), Eva Longoria (Lady X), Christopher Lloyd (Mr. Clipboard)",Lawrence Kasanoff,"Threshold Entertainment, Lions Gate Family Entertainment",87.0,2012
